44.1992 2.13695 7.43833e-06 7.43823e-06 7.43827e-06 7.43827e-06 7.48151e-06 7.44301e-06 7.44286e-06 7.43827e-06 8.32068 7.43827e-06 7.39169e-06 7.43217e-06 7.43827e-06 7.43823e-06 7.41572e-06 7.43827e-06 7.43827e-06 7.41572e-06 7.46081e-06 7.46081e-06
46.6226 2.17235 8.28297e-06 8.28282e-06 8.28287e-06 8.28287e-06 8.33647e-06 8.28892e-06 8.28872e-06 8.28287e-06 8.41332 8.28287e-06 8.22504e-06 8.27515e-06 8.28287e-06 8.28282e-06 8.25489e-06 8.28287e-06 8.28288e-06 8.2549e-06 8.31085e-06 8.31085e-06
49.0535 2.20376 9.17574e-06 9.17555e-06 9.17562e-06 9.17562e-06 9.24134e-06 9.18324e-06 9.18296e-06 9.17562e-06 8.5005 9.17562e-06 9.10455e-06 9.16594e-06 9.17562e-06 9.17555e-06 9.14126e-06 9.17562e-06 9.17563e-06 9.14127e-06 9.20997e-06 9.20997e-06
51.4925 2.2322 1.01173e-05 1.0117e-05 1.01171e-05 1.01171e-05 1.0197e-05 1.01266e-05 1.01262e-05 1.01171e-05 8.57994 1.01171e-05 1.00306e-05 1.01051e-05 1.01171e-05 1.0117e-05 1.00753e-05 1.01171e-05 1.01171e-05 1.00754e-05 1.01589e-05 1.01589e-05
53.9398 2.25836 1.11082e-05 1.11079e-05 1.1108e-05 1.1108e-05 1.12041e-05 1.11197e-05 1.11192e-05 1.1108e-05 8.64976 1.1108e-05 1.10036e-05 1.10933e-05 1.1108e-05 1.11079e-05 1.10576e-05 1.1108e-05 1.1108e-05 1.10576e-05 1.11583e-05 1.11583e-05
56.3956 2.28269 1.2149e-05 1.21485e-05 1.21487e-05 1.21487e-05 1.22636e-05 1.21631e-05 1.21624e-05 1.21487e-05 8.70961 1.21487e-05 1.20238e-05 1.21308e-05 1.21487e-05 1.21485e-05 1.20885e-05 1.21487e-05 1.21487e-05 1.20885e-05 1.2209e-05 1.2209e-05
58.8541 2.30545 1.32376e-05 1.3237e-05 1.32372e-05 1.32372e-05 1.33734e-05 1.32546e-05 1.32538e-05 1.32372e-05 8.76051 1.32372e-05 1.30888e-05 1.32155e-05 1.32372e-05 1.3237e-05 1.31657e-05 1.32372e-05 1.32372e-05 1.31657e-05 1.33087e-05 1.33087e-05
61.3126 2.32688 1.43728e-05 1.4372e-05 1.43723e-05 1.43723e-05 1.45327e-05 1.43934e-05 1.43923e-05 1.43723e-05 8.8044 1.43723e-05 1.41973e-05 1.43464e-05 1.43723e-05 1.4372e-05 1.4288e-05 1.43723e-05 1.43723e-05 1.4288e-05 1.44566e-05 1.44566e-05
63.7714 2.3472 1.55548e-05 1.55538e-05 1.55542e-05 1.55542e-05 1.57418e-05 1.55794e-05 1.5578e-05 1.55542e-05 8.8433 1.55542e-05 1.53491e-05 1.55233e-05 1.55542e-05 1.55538e-05 1.54555e-05 1.55542e-05 1.55542e-05 1.54555e-05 1.56529e-05 1.56529e-05
66.2301 2.36657 1.67835e-05 1.67823e-05 1.67827e-05 1.67827e-05 1.70008e-05 1.68127e-05 1.68109e-05 1.67827e-05 8.87885 1.67827e-05 1.65439e-05 1.67463e-05 1.67827e-05 1.67823e-05 1.66678e-05 1.67827e-05 1.67828e-05 1.66679e-05 1.68976e-05 1.68976e-05
68.6888 2.38514 1.80588e-05 1.80573e-05 1.80578e-05 1.80578e-05 1.831e-05 1.80932e-05 1.8091e-05 1.80578e-05 8.91227 1.80578e-05 1.77813e-05 1.8015e-05 1.80578e-05 1.80573e-05 1.79249e-05 1.80578e-05 1.80579e-05 1.7925e-05 1.81907e-05 1.81907e-05
71.1474 2.403 1.93807e-05 1.93789e-05 1.93796e-05 1.93796e-05 1.96695e-05 1.94212e-05 1.94184e-05 1.93795e-05 8.94438 1.93795e-05 1.9061e-05 1.93296e-05 1.93795e-05 1.93789e-05 1.92266e-05 1.93796e-05 1.93797e-05 1.92266e-05 1.95325e-05 1.95325e-05
73.606 2.42026 2.07493e-05 2.07471e-05 2.07479e-05 2.07479e-05 2.10797e-05 2.07965e-05 2.07932e-05 2.07479e-05 8.97573 2.07479e-05 2.03828e-05 2.06898e-05 2.07479e-05 2.07471e-05 2.05726e-05 2.07479e-05 2.0748e-05 2.05727e-05 2.09232e-05 2.09232e-05
76.0645 2.43699 2.21646e-05 2.21619e-05 2.21629e-05 2.21629e-05 2.25409e-05 2.22194e-05 2.22154e-05 2.21629e-05 9.00667 2.21629e-05 2.17463e-05 2.20958e-05 2.21629e-05 2.21619e-05 2.19631e-05 2.21629e-05 2.2163e-05 2.19632e-05 2.23627e-05 2.23627e-05
78.5231 2.45327 2.36266e-05 2.36234e-05 2.36245e-05 2.36245e-05 2.40533e-05 2.369e-05 2.36851e-05 2.36245e-05 9.03738 2.36245e-05 2.31513e-05 2.35473e-05 2.36245e-05 2.36233e-05 2.33977e-05 2.36246e-05 2.36247e-05 2.33978e-05 2.38514e-05 2.38514e-05
80.9818 2.46913 2.51354e-05 2.51314e-05 2.51329e-05 2.51329e-05 2.56172e-05 2.52084e-05 2.52024e-05 2.51329e-05 9.06791 2.51329e-05 2.45974e-05 2.50444e-05 2.51329e-05 2.51314e-05 2.48763e-05 2.51329e-05 2.51331e-05 2.48764e-05 2.53894e-05 2.53894e-05
83.4405 2.48463 2.66909e-05 2.66862e-05 2.66879e-05 2.66879e-05 2.7233e-05 2.67746e-05 2.67675e-05 2.66879e-05 9.09825 2.66879e-05 2.60843e-05 2.6587e-05 2.66879e-05 2.66862e-05 2.63989e-05 2.6688e-05 2.66882e-05 2.6399e-05 2.69769e-05 2.69769e-05
85.8994 2.49978 2.82933e-05 2.82877e-05 2.82897e-05 2.82897e-05 2.8901e-05 2.83888e-05 2.83803e-05 2.82897e-05 9.12833 2.82897e-05 2.76117e-05 2.8175e-05 2.82897e-05 2.82876e-05 2.79652e-05 2.82898e-05 2.829e-05 2.79654e-05 2.86141e-05 2.86141e-05
88.3585 2.51461 2.99425e-05 2.99359e-05 2.99382e-05 2.99383e-05 3.06215e-05 3.00512e-05 3.00412e-05 2.99382e-05 9.15806 2.99382e-05 2.91792e-05 2.98084e-05 2.99382e-05 2.99358e-05 2.95753e-05 2.99384e-05 2.99386e-05 2.95755e-05 3.03012e-05 3.03012e-05
90.8179 2.52914 3.16386e-05 3.16308e-05 3.16336e-05 3.16337e-05 3.23949e-05 3.1762e-05 3.17501e-05 3.16336e-05 9.18733 3.16336e-05 3.07866e-05 3.14872e-05 3.16336e-05 3.16308e-05 3.12288e-05 3.16338e-05 3.16341e-05 3.12291e-05 3.20384e-05 3.20384e-05
93.2775 2.54337 3.33817e-05 3.33726e-05 3.33759e-05 3.33759e-05 3.42215e-05 3.35212e-05 3.35073e-05 3.33759e-05 9.21602 3.33759e-05 3.24335e-05 3.32112e-05 3.33759e-05 3.33725e-05 3.29258e-05 3.33761e-05 3.33765e-05 3.29261e-05 3.3826e-05 3.3826e-05
